climate,obstacle,orientation,heat_SP,cool_SP,load,cvrmse,model
2,0,0,21,24,cool_load [kWh/m2],0.0090855,xgb100
2,0,0,21,24,light_load [kWh/m2],0.00402598,xgb100
2,0,0,21,24,primary [kWh/m2],0.00481692,xgb100
2,0,0,21,26,heat_load [kWh/m2],0.0233067,xgb100
2,0,0,21,26,cool_load [kWh/m2],0.0108143,xgb100
2,0,0,21,26,light_load [kWh/m2],0.00387679,xgb100
2,0,0,21,26,primary [kWh/m2],0.00483494,xgb100
2,0,45,19,24,heat_load [kWh/m2],0.0170404,xgb100
2,0,45,19,24,cool_load [kWh/m2],0.00957664,xgb100
2,0,45,19,24,light_load [kWh/m2],0.00454038,xgb100
2,0,45,19,24,primary [kWh/m2],0.00418064,xgb100
2,0,45,19,26,heat_load [kWh/m2],0.0191484,xgb100
2,0,45,19,26,cool_load [kWh/m2],0.00945891,xgb100
2,0,45,19,26,light_load [kWh/m2],0.00479631,xgb100
2,0,45,19,26,primary [kWh/m2],0.00432967,xgb100
2,0,45,21,24,heat_load [kWh/m2],0.0114634,xgb100
2,0,45,21,24,cool_load [kWh/m2],0.0087476,xgb100
2,0,45,21,24,light_load [kWh/m2],0.00463452,xgb100
2,0,45,21,24,primary [kWh/m2],0.00333508,xgb100
2,0,45,21,26,heat_load [kWh/m2],0.0147254,xgb100
2,0,45,21,26,cool_load [kWh/m2],0.00953721,xgb100
2,0,45,21,26,light_load [kWh/m2],0.00454611,xgb100
2,0,45,21,26,primary [kWh/m2],0.00315295,xgb100
2,0,-45,19,24,heat_load [kWh/m2],0.0175243,xgb100
2,0,-45,19,24,cool_load [kWh/m2],0.00873096,xgb100
2,0,-45,19,24,light_load [kWh/m2],0.00404539,xgb100
2,0,-45,19,24,primary [kWh/m2],0.00533194,xgb100
2,0,-45,19,26,heat_load [kWh/m2],0.0207837,xgb100
2,0,-45,19,26,cool_load [kWh/m2],0.00894584,xgb100
2,0,-45,19,26,light_load [kWh/m2],0.00393278,xgb100
2,0,-45,19,26,primary [kWh/m2],0.00588029,xgb100
2,0,-45,21,24,heat_load [kWh/m2],0.0110701,xgb100
2,0,-45,21,24,cool_load [kWh/m2],0.0087311,xgb100
2,0,-45,21,24,light_load [kWh/m2],0.00412575,xgb100
2,0,-45,21,24,primary [kWh/m2],0.00487482,xgb100
2,0,-45,21,26,heat_load [kWh/m2],0.0164163,xgb100
2,0,-45,21,26,cool_load [kWh/m2],0.00967612,xgb100
2,0,-45,21,26,light_load [kWh/m2],0.00394774,xgb100
2,0,-45,21,26,primary [kWh/m2],0.00470071,xgb100
2,1,0,19,24,heat_load [kWh/m2],0.0248711,xgb100
2,1,0,19,24,cool_load [kWh/m2],0.0102081,xgb100
2,1,0,19,24,light_load [kWh/m2],0.00453463,xgb100
2,1,0,19,24,primary [kWh/m2],0.00592528,xgb100
2,1,0,19,26,heat_load [kWh/m2],0.0338892,xgb100
2,1,0,19,26,cool_load [kWh/m2],0.0111128,xgb100
2,1,0,19,26,light_load [kWh/m2],0.00481502,xgb100
2,1,0,19,26,primary [kWh/m2],0.0061915,xgb100
2,1,0,21,24,heat_load [kWh/m2],0.0143697,xgb100
2,1,0,21,24,cool_load [kWh/m2],0.00946567,xgb100
2,1,0,21,24,light_load [kWh/m2],0.00466298,xgb100
2,1,0,21,24,primary [kWh/m2],0.00482747,xgb100
2,1,0,21,26,heat_load [kWh/m2],0.0225503,xgb100
2,1,0,21,26,cool_load [kWh/m2],0.0106712,xgb100
2,1,0,21,26,light_load [kWh/m2],0.00454787,xgb100
2,1,0,21,26,primary [kWh/m2],0.0052722,xgb100
2,1,45,19,24,heat_load [kWh/m2],0.0187473,xgb100
2,1,45,19,24,cool_load [kWh/m2],0.00916217,xgb100
2,1,45,19,24,light_load [kWh/m2],0.00499011,xgb100
2,1,45,19,24,primary [kWh/m2],0.00424858,xgb100
2,1,45,19,26,heat_load [kWh/m2],0.0198945,xgb100
2,1,45,19,26,cool_load [kWh/m2],0.0100256,xgb100
2,1,45,19,26,light_load [kWh/m2],0.0053813,xgb100
2,1,45,19,26,primary [kWh/m2],0.00450365,xgb100
2,1,45,21,24,heat_load [kWh/m2],0.0113266,xgb100
2,1,45,21,24,cool_load [kWh/m2],0.00939933,xgb100
2,1,45,21,24,light_load [kWh/m2],0.00500283,xgb100
2,1,45,21,24,primary [kWh/m2],0.00326659,xgb100
2,1,45,21,26,heat_load [kWh/m2],0.0146774,xgb100
2,1,45,21,26,cool_load [kWh/m2],0.00911626,xgb100
2,1,45,21,26,light_load [kWh/m2],0.00516665,xgb100
2,1,45,21,26,primary [kWh/m2],0.00307418,xgb100
2,1,-45,19,24,heat_load [kWh/m2],0.0177815,xgb100
2,1,-45,19,24,cool_load [kWh/m2],0.00857623,xgb100
2,1,-45,19,24,light_load [kWh/m2],0.00414945,xgb100
2,1,-45,19,24,primary [kWh/m2],0.00522631,xgb100
2,1,-45,19,26,heat_load [kWh/m2],0.0212811,xgb100
2,1,-45,19,26,cool_load [kWh/m2],0.0101712,xgb100
2,1,-45,19,26,light_load [kWh/m2],0.00418007,xgb100
2,1,-45,19,26,primary [kWh/m2],0.00548734,xgb100
2,1,-45,21,24,heat_load [kWh/m2],0.0108327,xgb100
2,1,-45,21,24,cool_load [kWh/m2],0.00847087,xgb100
2,1,-45,21,24,light_load [kWh/m2],0.00423164,xgb100
2,1,-45,21,24,primary [kWh/m2],0.00479955,xgb100
2,1,-45,21,26,heat_load [kWh/m2],0.0158444,xgb100
2,1,-45,21,26,cool_load [kWh/m2],0.00961224,xgb100
2,1,-45,21,26,light_load [kWh/m2],0.00404358,xgb100
2,1,-45,21,26,primary [kWh/m2],0.00477868,xgb100
2,2,0,19,24,heat_load [kWh/m2],0.0174473,xgb100
2,2,0,19,24,cool_load [kWh/m2],0.00783796,xgb100
2,2,0,19,24,light_load [kWh/m2],0.00724554,xgb100
2,2,0,19,24,primary [kWh/m2],0.00443099,xgb100
2,2,0,19,26,heat_load [kWh/m2],0.0180874,xgb100
2,2,0,19,26,cool_load [kWh/m2],0.00882446,xgb100
2,2,0,19,26,light_load [kWh/m2],0.00732472,xgb100
2,2,0,19,26,primary [kWh/m2],0.00466631,xgb100
2,2,0,21,24,heat_load [kWh/m2],0.0117181,xgb100
2,2,0,21,24,cool_load [kWh/m2],0.00740082,xgb100
2,2,0,21,24,light_load [kWh/m2],0.007086,xgb100
2,2,0,21,24,primary [kWh/m2],0.00362285,xgb100
2,2,0,21,26,heat_load [kWh/m2],0.0138437,xgb100
2,2,0,21,26,cool_load [kWh/m2],0.00909732,xgb100
2,2,0,21,26,light_load [kWh/m2],0.00687461,xgb100
2,2,0,21,26,primary [kWh/m2],0.00408659,xgb100
2,2,45,19,24,heat_load [kWh/m2],0.00853942,xgb100
2,2,45,19,24,cool_load [kWh/m2],0.00728489,xgb100
2,2,45,19,24,light_load [kWh/m2],0.00709494,xgb100
2,2,45,19,24,primary [kWh/m2],0.00363107,xgb100
2,2,45,19,26,heat_load [kWh/m2],0.00866161,xgb100
2,2,45,19,26,cool_load [kWh/m2],0.00933578,xgb100
2,2,45,19,26,light_load [kWh/m2],0.00680481,xgb100
2,2,45,19,26,primary [kWh/m2],0.00373855,xgb100
2,2,45,21,24,heat_load [kWh/m2],0.00615113,xgb100
2,2,45,21,24,cool_load [kWh/m2],0.00737196,xgb100
2,2,45,21,24,light_load [kWh/m2],0.00665616,xgb100
2,2,45,21,24,primary [kWh/m2],0.00290896,xgb100
2,2,45,21,26,heat_load [kWh/m2],0.00698728,xgb100
2,2,45,21,26,cool_load [kWh/m2],0.00869123,xgb100
2,2,45,21,26,light_load [kWh/m2],0.00720613,xgb100
2,2,45,21,26,primary [kWh/m2],0.00272443,xgb100
2,2,-45,19,24,heat_load [kWh/m2],0.0123477,xgb100
2,2,-45,19,24,cool_load [kWh/m2],0.0076471,xgb100
2,2,-45,19,24,light_load [kWh/m2],0.00484744,xgb100
2,2,-45,19,24,primary [kWh/m2],0.00458297,xgb100
2,2,-45,19,26,heat_load [kWh/m2],0.0126014,xgb100
2,2,-45,19,26,cool_load [kWh/m2],0.00910921,xgb100
2,2,-45,19,26,light_load [kWh/m2],0.00490438,xgb100
2,2,-45,19,26,primary [kWh/m2],0.00519543,xgb100
2,2,-45,21,24,heat_load [kWh/m2],0.00771959,xgb100
2,2,-45,21,24,cool_load [kWh/m2],0.00794792,xgb100
2,2,-45,21,24,light_load [kWh/m2],0.00483087,xgb100
2,2,-45,21,24,primary [kWh/m2],0.00420916,xgb100
2,2,-45,21,26,heat_load [kWh/m2],0.0104364,xgb100
2,2,-45,21,26,cool_load [kWh/m2],0.00920675,xgb100
2,2,-45,21,26,light_load [kWh/m2],0.00479786,xgb100
2,2,-45,21,26,primary [kWh/m2],0.00388249,xgb100
2,3,0,19,24,heat_load [kWh/m2],0.0251296,xgb100
2,3,0,19,24,cool_load [kWh/m2],0.00960593,xgb100
2,3,0,19,24,light_load [kWh/m2],0.00435737,xgb100
2,3,0,19,24,primary [kWh/m2],0.00575551,xgb100
2,3,0,19,26,heat_load [kWh/m2],0.031586,xgb100
2,3,0,19,26,cool_load [kWh/m2],0.0104575,xgb100
2,3,0,19,26,light_load [kWh/m2],0.00419472,xgb100
2,3,0,19,26,primary [kWh/m2],0.00599752,xgb100
2,3,0,21,24,heat_load [kWh/m2],0.0133923,xgb100
2,3,0,21,24,cool_load [kWh/m2],0.00954436,xgb100
2,3,0,21,24,light_load [kWh/m2],0.00412323,xgb100
2,3,0,21,24,primary [kWh/m2],0.00490534,xgb100
2,3,0,21,26,heat_load [kWh/m2],0.0222226,xgb100
2,3,0,21,26,cool_load [kWh/m2],0.0102827,xgb100
2,3,0,21,26,light_load [kWh/m2],0.00426369,xgb100
2,3,0,21,26,primary [kWh/m2],0.00535973,xgb100
2,3,45,19,24,heat_load [kWh/m2],0.0169322,xgb100
2,3,45,19,24,cool_load [kWh/m2],0.00891157,xgb100
2,3,45,19,24,light_load [kWh/m2],0.00492234,xgb100
2,3,45,19,24,primary [kWh/m2],0.00448161,xgb100
2,3,45,19,26,heat_load [kWh/m2],0.0192141,xgb100
2,3,45,19,26,cool_load [kWh/m2],0.00957918,xgb100
2,3,45,19,26,light_load [kWh/m2],0.00500647,xgb100
2,3,45,19,26,primary [kWh/m2],0.004382,xgb100
2,3,45,21,24,heat_load [kWh/m2],0.011513,xgb100
2,3,45,21,24,cool_load [kWh/m2],0.00887158,xgb100
2,3,45,21,24,light_load [kWh/m2],0.00477603,xgb100
2,3,45,21,24,primary [kWh/m2],0.00335089,xgb100
2,3,45,21,26,heat_load [kWh/m2],0.0151663,xgb100
2,3,45,21,26,cool_load [kWh/m2],0.0103314,xgb100
2,3,45,21,26,light_load [kWh/m2],0.00480697,xgb100
2,3,45,21,26,primary [kWh/m2],0.00299005,xgb100
2,3,-45,19,24,heat_load [kWh/m2],0.0196955,xgb100
2,3,-45,19,24,cool_load [kWh/m2],0.00841268,xgb100
2,3,-45,19,24,light_load [kWh/m2],0.00412423,xgb100
2,3,-45,19,24,primary [kWh/m2],0.00549749,xgb100
2,3,-45,19,26,heat_load [kWh/m2],0.0223801,xgb100
2,3,-45,19,26,cool_load [kWh/m2],0.00989058,xgb100
2,3,-45,19,26,light_load [kWh/m2],0.00401303,xgb100
2,3,-45,19,26,primary [kWh/m2],0.00564336,xgb100
2,3,-45,21,24,heat_load [kWh/m2],0.0117992,xgb100
2,3,-45,21,24,cool_load [kWh/m2],0.00862179,xgb100
2,3,-45,21,24,light_load [kWh/m2],0.00406056,xgb100
2,3,-45,21,24,primary [kWh/m2],0.00483757,xgb100
2,3,-45,21,26,heat_load [kWh/m2],0.0157287,xgb100
2,3,-45,21,26,cool_load [kWh/m2],0.00905922,xgb100
2,3,-45,21,26,light_load [kWh/m2],0.00402678,xgb100
2,3,-45,21,26,primary [kWh/m2],0.00456531,xgb100
2,4,0,19,24,heat_load [kWh/m2],0.0247852,xgb100
2,4,0,19,24,cool_load [kWh/m2],0.00937071,xgb100
2,4,0,19,24,light_load [kWh/m2],0.00422372,xgb100
2,4,0,19,24,primary [kWh/m2],0.0057036,xgb100
2,4,0,19,26,heat_load [kWh/m2],0.0301596,xgb100
2,4,0,19,26,cool_load [kWh/m2],0.0105081,xgb100
2,4,0,19,26,light_load [kWh/m2],0.00432932,xgb100
2,4,0,19,26,primary [kWh/m2],0.00594465,xgb100
2,4,0,21,24,heat_load [kWh/m2],0.0153081,xgb100
2,4,0,21,24,cool_load [kWh/m2],0.0102295,xgb100
2,4,0,21,24,light_load [kWh/m2],0.00430924,xgb100
2,4,0,21,24,primary [kWh/m2],0.00490062,xgb100
2,4,0,21,26,heat_load [kWh/m2],0.0222521,xgb100
2,4,0,21,26,cool_load [kWh/m2],0.0105663,xgb100
2,4,0,21,26,light_load [kWh/m2],0.00440543,xgb100
2,4,0,21,26,primary [kWh/m2],0.00473565,xgb100
2,4,45,19,24,heat_load [kWh/m2],0.0184,xgb100
2,4,45,19,24,cool_load [kWh/m2],0.00860932,xgb100
2,4,45,19,24,light_load [kWh/m2],0.00509985,xgb100
2,4,45,19,24,primary [kWh/m2],0.00428552,xgb100
2,4,45,19,26,heat_load [kWh/m2],0.0218823,xgb100
2,4,45,19,26,cool_load [kWh/m2],0.00986446,xgb100
2,4,45,19,26,light_load [kWh/m2],0.00504831,xgb100
2,4,45,19,26,primary [kWh/m2],0.00421185,xgb100
2,4,45,21,24,heat_load [kWh/m2],0.0114064,xgb100
2,4,45,21,24,cool_load [kWh/m2],0.00897594,xgb100
2,4,45,21,24,light_load [kWh/m2],0.00485845,xgb100
2,4,45,21,24,primary [kWh/m2],0.00341242,xgb100
2,4,45,21,26,heat_load [kWh/m2],0.0146169,xgb100
2,4,45,21,26,cool_load [kWh/m2],0.00966267,xgb100
2,4,45,21,26,light_load [kWh/m2],0.00488039,xgb100
2,4,45,21,26,primary [kWh/m2],0.0031769,xgb100
2,4,-45,19,24,heat_load [kWh/m2],0.017601,xgb100
2,4,-45,19,24,cool_load [kWh/m2],0.0087785,xgb100
2,4,-45,19,24,light_load [kWh/m2],0.00417495,xgb100
2,4,-45,19,24,primary [kWh/m2],0.00569073,xgb100
2,4,-45,19,26,heat_load [kWh/m2],0.0224929,xgb100
2,4,-45,19,26,cool_load [kWh/m2],0.00967014,xgb100
2,4,-45,19,26,light_load [kWh/m2],0.0043363,xgb100
2,4,-45,19,26,primary [kWh/m2],0.00580205,xgb100
2,4,-45,21,24,heat_load [kWh/m2],0.0111532,xgb100
2,4,-45,21,24,cool_load [kWh/m2],0.00899397,xgb100
2,4,-45,21,24,light_load [kWh/m2],0.00417985,xgb100
2,4,-45,21,24,primary [kWh/m2],0.00480411,xgb100
2,4,-45,21,26,heat_load [kWh/m2],0.0156179,xgb100
2,4,-45,21,26,cool_load [kWh/m2],0.01022,xgb100
2,4,-45,21,26,light_load [kWh/m2],0.00399007,xgb100
2,4,-45,21,26,primary [kWh/m2],0.00486817,xgb100
3,0,0,19,24,heat_load [kWh/m2],0.0339546,xgb100
3,0,0,19,24,cool_load [kWh/m2],0.0146429,xgb100
3,0,0,19,24,light_load [kWh/m2],0.00444182,xgb100
3,0,0,19,24,primary [kWh/m2],0.00843496,xgb100
3,0,0,19,26,heat_load [kWh/m2],0.0373266,xgb100
3,0,0,19,26,cool_load [kWh/m2],0.021231,xgb100
3,0,0,19,26,light_load [kWh/m2],0.00462876,xgb100
3,0,0,19,26,primary [kWh/m2],0.00965564,xgb100
3,0,0,21,24,heat_load [kWh/m2],0.0221563,xgb100
3,0,0,21,24,cool_load [kWh/m2],0.0142844,xgb100
3,0,0,21,24,light_load [kWh/m2],0.0044832,xgb100
3,0,0,21,24,primary [kWh/m2],0.0067675,xgb100
3,0,0,21,26,heat_load [kWh/m2],0.0269724,xgb100
3,0,0,21,26,cool_load [kWh/m2],0.0196663,xgb100
3,0,0,21,26,light_load [kWh/m2],0.00458111,xgb100
3,0,0,21,26,primary [kWh/m2],0.0077313,xgb100
3,0,45,19,24,heat_load [kWh/m2],0.0287653,xgb100
3,0,45,19,24,cool_load [kWh/m2],0.0144193,xgb100
3,0,45,19,24,light_load [kWh/m2],0.00490244,xgb100
3,0,45,19,24,primary [kWh/m2],0.0081191,xgb100
3,0,45,19,26,heat_load [kWh/m2],0.0313986,xgb100
3,0,45,19,26,cool_load [kWh/m2],0.0209631,xgb100
3,0,45,19,26,light_load [kWh/m2],0.00496264,xgb100
3,0,45,19,26,primary [kWh/m2],0.00811569,xgb100
3,0,45,21,24,heat_load [kWh/m2],0.0182829,xgb100
3,0,45,21,24,cool_load [kWh/m2],0.0159131,xgb100
3,0,45,21,24,light_load [kWh/m2],0.00485641,xgb100
3,0,45,21,24,primary [kWh/m2],0.00552024,xgb100
3,0,45,21,26,heat_load [kWh/m2],0.0231574,xgb100
3,0,45,21,26,cool_load [kWh/m2],0.0201891,xgb100
3,0,45,21,26,light_load [kWh/m2],0.0045808,xgb100
3,0,45,21,26,primary [kWh/m2],0.00545647,xgb100
3,0,-45,19,24,heat_load [kWh/m2],0.0241151,xgb100
3,0,-45,19,24,cool_load [kWh/m2],0.0127914,xgb100
3,0,-45,19,24,light_load [kWh/m2],0.00443909,xgb100
3,0,-45,19,24,primary [kWh/m2],0.00812343,xgb100
3,0,-45,19,26,heat_load [kWh/m2],0.0254261,xgb100
3,0,-45,19,26,cool_load [kWh/m2],0.0179363,xgb100
3,0,-45,19,26,light_load [kWh/m2],0.00456065,xgb100
3,0,-45,19,26,primary [kWh/m2],0.00997325,xgb100
3,0,-45,21,24,heat_load [kWh/m2],0.0167207,xgb100
3,0,-45,21,24,cool_load [kWh/m2],0.0134997,xgb100
3,0,-45,21,24,light_load [kWh/m2],0.00461004,xgb100
3,0,-45,21,24,primary [kWh/m2],0.00748451,xgb100
3,0,-45,21,26,heat_load [kWh/m2],0.0225821,xgb100
3,0,-45,21,26,cool_load [kWh/m2],0.0183688,xgb100
3,0,-45,21,26,light_load [kWh/m2],0.00438826,xgb100
3,0,-45,21,26,primary [kWh/m2],0.00890667,xgb100
3,1,0,19,24,heat_load [kWh/m2],0.0341992,xgb100
3,1,0,19,24,cool_load [kWh/m2],0.0160545,xgb100
3,1,0,19,24,light_load [kWh/m2],0.00513972,xgb100
3,1,0,19,24,primary [kWh/m2],0.00856945,xgb100
3,1,0,19,26,heat_load [kWh/m2],0.0385045,xgb100
3,1,0,19,26,cool_load [kWh/m2],0.0205854,xgb100
3,1,0,19,26,light_load [kWh/m2],0.00492242,xgb100
3,1,0,19,26,primary [kWh/m2],0.00960944,xgb100
3,1,0,21,24,heat_load [kWh/m2],0.0230237,xgb100
3,1,0,21,24,cool_load [kWh/m2],0.015141,xgb100
3,1,0,21,24,light_load [kWh/m2],0.00523357,xgb100
3,1,0,21,24,primary [kWh/m2],0.00730785,xgb100
3,1,0,21,26,heat_load [kWh/m2],0.0310254,xgb100
3,1,0,21,26,cool_load [kWh/m2],0.0203169,xgb100
3,1,0,21,26,light_load [kWh/m2],0.00500633,xgb100
3,1,0,21,26,primary [kWh/m2],0.00722526,xgb100
3,1,45,19,24,heat_load [kWh/m2],0.0287408,xgb100
3,1,45,19,24,cool_load [kWh/m2],0.0155487,xgb100
3,1,45,19,24,light_load [kWh/m2],0.0051438,xgb100
3,1,45,19,24,primary [kWh/m2],0.00812901,xgb100
3,1,45,19,26,heat_load [kWh/m2],0.0300488,xgb100
3,1,45,19,26,cool_load [kWh/m2],0.0228772,xgb100
3,1,45,19,26,light_load [kWh/m2],0.00524328,xgb100
3,1,45,19,26,primary [kWh/m2],0.00792919,xgb100
3,1,45,21,24,heat_load [kWh/m2],0.0195789,xgb100
3,1,45,21,24,cool_load [kWh/m2],0.0144247,xgb100
3,1,45,21,24,light_load [kWh/m2],0.00558938,xgb100
3,1,45,21,24,primary [kWh/m2],0.00579662,xgb100
3,1,45,21,26,heat_load [kWh/m2],0.0246831,xgb100
3,1,45,21,26,cool_load [kWh/m2],0.0211209,xgb100
3,1,45,21,26,light_load [kWh/m2],0.0051365,xgb100
3,1,45,21,26,primary [kWh/m2],0.00533903,xgb100
3,1,-45,19,24,heat_load [kWh/m2],0.0255028,xgb100
3,1,-45,19,24,cool_load [kWh/m2],0.0132328,xgb100
3,1,-45,19,24,light_load [kWh/m2],0.00453532,xgb100
3,1,-45,19,24,primary [kWh/m2],0.008395,xgb100
3,1,-45,19,26,heat_load [kWh/m2],0.02843,xgb100
3,1,-45,19,26,cool_load [kWh/m2],0.0190232,xgb100
3,1,-45,19,26,light_load [kWh/m2],0.00451963,xgb100
3,1,-45,19,26,primary [kWh/m2],0.010001,xgb100
3,1,-45,21,24,heat_load [kWh/m2],0.0168558,xgb100
3,1,-45,21,24,cool_load [kWh/m2],0.0142104,xgb100
3,1,-45,21,24,light_load [kWh/m2],0.00485003,xgb100
3,1,-45,21,24,primary [kWh/m2],0.00767741,xgb100
3,1,-45,21,26,heat_load [kWh/m2],0.023192,xgb100
3,1,-45,21,26,cool_load [kWh/m2],0.0185425,xgb100
3,1,-45,21,26,light_load [kWh/m2],0.00463619,xgb100
3,1,-45,21,26,primary [kWh/m2],0.00907221,xgb100
3,2,0,19,24,heat_load [kWh/m2],0.0265884,xgb100
3,2,0,19,24,cool_load [kWh/m2],0.0151157,xgb100
3,2,0,19,24,light_load [kWh/m2],0.0076646,xgb100
3,2,0,19,24,primary [kWh/m2],0.00700754,xgb100
3,2,0,19,26,heat_load [kWh/m2],0.0266885,xgb100
3,2,0,19,26,cool_load [kWh/m2],0.0219026,xgb100
3,2,0,19,26,light_load [kWh/m2],0.0074632,xgb100
3,2,0,19,26,primary [kWh/m2],0.00801843,xgb100
3,2,0,21,24,heat_load [kWh/m2],0.0173544,xgb100
3,2,0,21,24,cool_load [kWh/m2],0.013996,xgb100
3,2,0,21,24,light_load [kWh/m2],0.00772047,xgb100
3,2,0,21,24,primary [kWh/m2],0.00596726,xgb100
3,2,0,21,26,heat_load [kWh/m2],0.0212939,xgb100
3,2,0,21,26,cool_load [kWh/m2],0.0207488,xgb100
3,2,0,21,26,light_load [kWh/m2],0.00748386,xgb100
3,2,0,21,26,primary [kWh/m2],0.00642576,xgb100
3,2,45,19,24,heat_load [kWh/m2],0.0160699,xgb100
3,2,45,19,24,cool_load [kWh/m2],0.0139773,xgb100
3,2,45,19,24,light_load [kWh/m2],0.00692717,xgb100
3,2,45,19,24,primary [kWh/m2],0.00632443,xgb100
3,2,45,19,26,heat_load [kWh/m2],0.0153877,xgb100
3,2,45,19,26,cool_load [kWh/m2],0.0202163,xgb100
3,2,45,19,26,light_load [kWh/m2],0.00711988,xgb100
3,2,45,19,26,primary [kWh/m2],0.00711189,xgb100
3,2,45,21,24,heat_load [kWh/m2],0.0118164,xgb100
3,2,45,21,24,cool_load [kWh/m2],0.0142581,xgb100
3,2,45,21,24,light_load [kWh/m2],0.00717545,xgb100
3,2,45,21,24,primary [kWh/m2],0.00428317,xgb100
3,2,45,21,26,heat_load [kWh/m2],0.0126991,xgb100
3,2,45,21,26,cool_load [kWh/m2],0.0210259,xgb100
3,2,45,21,26,light_load [kWh/m2],0.00739753,xgb100
3,2,45,21,26,primary [kWh/m2],0.0043045,xgb100
3,2,-45,19,24,heat_load [kWh/m2],0.0156611,xgb100
3,2,-45,19,24,cool_load [kWh/m2],0.0135251,xgb100
3,2,-45,19,24,light_load [kWh/m2],0.00532896,xgb100
3,2,-45,19,24,primary [kWh/m2],0.00806302,xgb100
3,2,-45,19,26,heat_load [kWh/m2],0.0160205,xgb100
3,2,-45,19,26,cool_load [kWh/m2],0.0171365,xgb100
3,2,-45,19,26,light_load [kWh/m2],0.00537742,xgb100
3,2,-45,19,26,primary [kWh/m2],0.00898365,xgb100
3,2,-45,21,24,heat_load [kWh/m2],0.0120917,xgb100
3,2,-45,21,24,cool_load [kWh/m2],0.0135655,xgb100
3,2,-45,21,24,light_load [kWh/m2],0.00553457,xgb100
3,2,-45,21,24,primary [kWh/m2],0.00661462,xgb100
3,2,-45,21,26,heat_load [kWh/m2],0.0147996,xgb100
3,2,-45,21,26,cool_load [kWh/m2],0.0178157,xgb100
3,2,-45,21,26,light_load [kWh/m2],0.00555478,xgb100
3,2,-45,21,26,primary [kWh/m2],0.00793915,xgb100
3,3,0,19,24,heat_load [kWh/m2],0.0330785,xgb100
3,3,0,19,24,cool_load [kWh/m2],0.0147856,xgb100
3,3,0,19,24,light_load [kWh/m2],0.00506587,xgb100
3,3,0,19,24,primary [kWh/m2],0.00857541,xgb100
3,3,0,19,26,heat_load [kWh/m2],0.0427338,xgb100
3,3,0,19,26,cool_load [kWh/m2],0.0214808,xgb100
3,3,0,19,26,light_load [kWh/m2],0.0045457,xgb100
3,3,0,19,26,primary [kWh/m2],0.00916908,xgb100
3,3,0,21,24,heat_load [kWh/m2],0.0232947,xgb100
3,3,0,21,24,cool_load [kWh/m2],0.0154707,xgb100
3,3,0,21,24,light_load [kWh/m2],0.00465026,xgb100
3,3,0,21,24,primary [kWh/m2],0.00724724,xgb100
3,3,0,21,26,heat_load [kWh/m2],0.0290867,xgb100
3,3,0,21,26,cool_load [kWh/m2],0.0210631,xgb100
3,3,0,21,26,light_load [kWh/m2],0.00478984,xgb100
3,3,0,21,26,primary [kWh/m2],0.00755177,xgb100
3,3,45,19,24,heat_load [kWh/m2],0.0300052,xgb100
3,3,45,19,24,cool_load [kWh/m2],0.0153321,xgb100
3,3,45,19,24,light_load [kWh/m2],0.0049488,xgb100
3,3,45,19,24,primary [kWh/m2],0.00794316,xgb100
3,3,45,19,26,heat_load [kWh/m2],0.0319407,xgb100
3,3,45,19,26,cool_load [kWh/m2],0.0208941,xgb100
3,3,45,19,26,light_load [kWh/m2],0.00490032,xgb100
3,3,45,19,26,primary [kWh/m2],0.00833365,xgb100
3,3,45,21,24,heat_load [kWh/m2],0.0191929,xgb100
3,3,45,21,24,cool_load [kWh/m2],0.0148527,xgb100
3,3,45,21,24,light_load [kWh/m2],0.0050555,xgb100
3,3,45,21,24,primary [kWh/m2],0.00542483,xgb100
3,3,45,21,26,heat_load [kWh/m2],0.0228772,xgb100
3,3,45,21,26,cool_load [kWh/m2],0.0208896,xgb100
3,3,45,21,26,light_load [kWh/m2],0.00500431,xgb100
3,3,45,21,26,primary [kWh/m2],0.00554203,xgb100
3,3,-45,19,24,heat_load [kWh/m2],0.0246959,xgb100
3,3,-45,19,24,cool_load [kWh/m2],0.0154115,xgb100
3,3,-45,19,24,light_load [kWh/m2],0.00451218,xgb100
3,3,-45,19,24,primary [kWh/m2],0.00856087,xgb100
3,3,-45,19,26,heat_load [kWh/m2],0.0266481,xgb100
3,3,-45,19,26,cool_load [kWh/m2],0.0178032,xgb100
3,3,-45,19,26,light_load [kWh/m2],0.00453314,xgb100
3,3,-45,19,26,primary [kWh/m2],0.00963571,xgb100
3,3,-45,21,24,heat_load [kWh/m2],0.0173842,xgb100
3,3,-45,21,24,cool_load [kWh/m2],0.0135284,xgb100
3,3,-45,21,24,light_load [kWh/m2],0.00434103,xgb100
3,3,-45,21,24,primary [kWh/m2],0.00766077,xgb100
3,3,-45,21,26,heat_load [kWh/m2],0.0227779,xgb100
3,3,-45,21,26,cool_load [kWh/m2],0.0184058,xgb100
3,3,-45,21,26,light_load [kWh/m2],0.0046229,xgb100
3,3,-45,21,26,primary [kWh/m2],0.00844959,xgb100
3,4,0,19,24,heat_load [kWh/m2],0.0334816,xgb100
3,4,0,19,24,cool_load [kWh/m2],0.0158921,xgb100
3,4,0,19,24,light_load [kWh/m2],0.00461694,xgb100
3,4,0,19,24,primary [kWh/m2],0.008337,xgb100
3,4,0,19,26,heat_load [kWh/m2],0.0394562,xgb100
3,4,0,19,26,cool_load [kWh/m2],0.020454,xgb100
